L02BG03|anastrozol|AREMED|Remedica Ltd, Limassol Industrial Estate, Aharnon St., Limassol, Kipa|PHOENIX d.o.o.|film tableta|1 mg/1 tableta|28 film tableta (2 Al/PVC blistera po 14 tableta)|04-07.10-2130/13|11.10.2013|10.10.2018|10.10.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BG04|letrozol|FEMARA|Novartis Pharma Stein AG, Schaffhauserstrasse, Stein, Švajcarsk|Novartis BA d.o.o.|film tableta|2.5 mg/1 tableta|30 film tableta (3 blistera po 10 tableta)|04-07.2-2378/12|10.04.2012|09.04.2017|10.10.2012|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|AVOMIT|Pliva Hrvatska d.o.o., Prilaz baruna Filipovića 25, Zagreb, Hrvatska|PLIVA d.o.o.Sarajevo|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta|04-07.1-6544/11|10.07.2012|09.07.2017|10.07.2012|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|LORTANDA|Krka tovarna zdravil d.d., Šmarješka cesta 6, Novo mesto, Slovenija, TAD Pharma GmbH, Heinz-Lohmann-Straße 5, Cuxhaven 27472, Njemačk|KRKA FARMA d.o.o. Sarajevo|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta (3 PVC/PVDC/Al blister po 10 tableta)|04-07.9-2642/13|03.12.2013|02.12.2018|03.12.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|SILETRIS|Hemofarm proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka, Novakovići bb, Banja Luka, Bosna i Hercegovin|Hemofarm  proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka|film tableta|2.5 mg/1 tableta|30 film tableta (3 Al/PVC  blistera po 10 tableta), u kutiji|04-07.9-4156/13|03.10.2014|02.10.2019|03.10.2014|ZU/Rp – Lijek se upotrebljava u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa; izuzetno se izdaje uz recept za potrebe nastavka bolničkog liječenja|NE|NE||||
L02BG04|letrozol|LAMETTA|VIPHARM S.A., Poljsk|Interpromet d.o.o. Novi Grad|film tableta|2.5 mg/1 tableta|30 film tableta (3 blistera po 10 tableta)|04-07.10-3361/12|26.01.2013|25.01.2018|16.05.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|LERANA|Helm AG, Nordkanalstrasse 28, Hamburg, Njemačka, Vuab Pharma a.s., Vltavska 53, Roztoky, Češka Republik|Farmavita d.o.o. Sarajevo|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta (3 blistera po 10 tableta)|04-07.1-7872/11|20.05.2013|19.05.2018|20.05.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|NE|NE||||
L02BG04|letrozol|LETROZOL Actavis|S.C. Sindan-Pharma S.R.L., 11th Ion Mihalache blvd., Sector 1, 011171, Bucharest, Rumunij|FINWELT D.O.O.|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta (3 blistera po 10 filmom obloženih tableta)blister sa 10 tabletakutija sa 3 blistera|04-07.1-3580-6/10|27.09.2011|26.09.2016|27.09.2011|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|LETROZOMAX|Novartis Pharma Stein AG, Schaffhauserstrasse, Stein, Švajcarska, Lek farmacevtska družba d.d., Verovškova 57, Ljubljana, Slovenija, Salutas Pharma GmbH, Otto-von-Guericke-Allee 1, 39179 Barleben, Njemačk|Novartis BA d.o.o.|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta (3 blistera po 10 tableta)|04-07.1-355-54/10|26.12.2011|25.12.2016|26.12.2011|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L02BG04|letrozol|LETRASAN|Deva  Holding  A.Ş., Cerkezköy Organize Sanayi Bölgesi, Karaa?ac Mah.Atatürk Cad. No:32 Kapkali/TEK?RDA?, Turska|UNIFARM d.o.o.|filmom obložena tableta|2.5 mg/1 tableta|30 filmom obloženih tableta (2 PVC/PE/PVDC//Al blistera po 15 tableta) u kutiji|04-07.9-3743/14|02.06.2015|01.06.2020|02.06.2015|ZU/Rp – Lijek se upotrebljava u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa; izuzetno se izdaje uz recept za potrebe nastavka bolničkog liječenja|NE|NE||||
L02BG06|eksemestan|PERAMIT|Pliva Hrvatska d.o.o., Prilaz baruna Filipovića 25, Zagreb, Hrvatska|PLIVA d.o.o.Sarajevo|film tableta|25 mg/1 mtableta|30 filmom obloženih tableta (3 x 10)|04-07.1-611-38/10|01.06.2011|31.05.2016|01.06.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BG06|eksemestan|AROMASIN|Pfizer Italia S.r.l., 63046 Marino del Tronto, Ascoli Piceno, Italij|PFIZER BH d.o.o.|obložena tableta|25 mg/1 tableta|30 obloženih tableta (2 blistera po 15 tableta)|04-07.2-4564/12|09.11.2012|08.11.2017|04.04.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BG06|eksemestan|ESCEPRAN||KRKA FARMA d.o.o. Sarajevo|filmom obložena tableta|25 mg/1 tableta|90 filmom obloženih tableta (9 PVC/PVDC/AI blistera po 10 tableta) u kutiji|04-07.9-3151/12|11.12.2013|10.12.2018|11.12.2013|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
L02BG06|eksemestan|ESCEPRAN||KRKA FARMA d.o.o. Sarajevo|filmom obložena tableta|25 mg/1 tableta|30 filmom obloženih tableta (3 PVC/PVDC/AI blistera po10 tableta) u kutiji|04-07.9-3150/12|11.12.2013|10.12.2018|11.12.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BG06|eksemestan|EXEDRAL|Remedica Ltd, Limassol Industrial Estate, Aharnon St., Limassol, Kipa|PHOENIX d.o.o.|film tableta|25 mg/1 tableta|30 film tableta (3 blistera po 10 tableta) u kutiji|04-07.9-231/13|24.06.2014|23.06.2019|24.06.2014|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BG06|eksemestan|ALVOSTAN|EirGen Pharma Ltd.  Westside Business Park, Old Kilmeaden Road, Irsk|ALVOGEN PHARMA d.o.o.|film tableta|25 mg/1 tableta|30 film tableta (3 blistera po 10 tableta), u kutiji|04-07.9-748/13|30.06.2014|29.06.2019|30.06.2014|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
L02BX02|degareliks|FIRMAGON|Ferring GmbH, Wittland 11, Kiel, Njemačk|Clinres Farmacija d.o.o.|prašak i otapalo za  otopinu  za injekciju|80 mg/1 viala|kutija sa 1 bočicom praška, 1 bočicom otapala, 1 štrcaljkom, 1 iglom za pripremu otopine i 1 iglom za injekcije|04-07.1-5679-2/10|04.11.2011|03.11.2016|04.11.2011|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|NE|NE||||
L02BX02|degareliks|FIRMAGON|Ferring GmbH, Wittland 11, Kiel, Njemačk|Clinres Farmacija d.o.o.|prašak i otapalo za  otopinu  za injekciju|120 mg/1 viala|2 bočice praška, 2 bočice sa 6 ml otapala, 2 štrcaljke, 2 igle za izradu otopine i 2 injekcijske igle u kutiji|04-07.1-5679-1/10|04.11.2011|03.11.2016|04.11.2011|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|NE|NE||||
L02BX03|abirateron|ZYTIGA|Janssen-Cilag S.p.a., 04010 Borogo S. Michele, Latina, Italij|INPHARM Co. d.o.o. Banja Luka|tableta|250 mg/1 tableta|plastična bočica sa 120 tableta, u kutiji|04-07.3-1-913/14|04.03.2015|03.03.2020|04.03.2015|ZU/Rp – Lijek se upotrebljava u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa; izuzetno se izdaje uz recept za potrebe nastavka bolničkog liječenja|NE|NE||||
L03AA02|filgrastim|TEVAGRASTIM|Teva Pharma B.V., Swensweg 5, 2031 GA Haarlem, Nizozemsk|PLIVA d.o.o.Sarajevo|otopina za injekciju/ infuziju|480 µg/0.8 mL|1 napunjena štrcaljka s trajno pričvršćenom iglom sa zaštitom za iglu, sa 0,8 ml otopine za injekciju ili infuziju u kutiji|04-07.1-611-61/10|25.09.2012|24.09.2017|25.09.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA02|filgrastim|TEVAGRASTIM|Teva Pharma B.V., Swensweg 5, 2031 GA Haarlem, Nizozemsk|PLIVA d.o.o.Sarajevo|otopina za injekciju/ infuziju|480 µg/0.8 mL|1 napunjena štrcaljka s trajno pričvršćenom iglom bez zaštite za iglu, sa 0,8 ml otopine za injekciju ili infuziju u kutiji|04-07.1-611-60/10|25.09.2012|24.09.2017|25.09.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|NE|NE||||
L03AA02|filgrastim|TEVAGRASTIM|Teva Pharma B.V., Swensweg 5, 2031 GA Haarlem, Nizozemsk|PLIVA d.o.o.Sarajevo|otopina za injekciju/ infuziju|300 µg/0.5 mL|1 napunjena štrcaljka s trajno pričvršćenom iglom sa zaštitom za iglu|04-07.1-611-59/10|25.09.2012|24.09.2017|25.09.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA02|filgrastim|TEVAGRASTIM|Teva Pharma B.V., Swensweg 5, 2031 GA Haarlem, Nizozemsk|PLIVA d.o.o.Sarajevo|otopina za injekciju/ infuziju|300 µg/0.5 mL|1 napunjena štrcaljka s trajno pričvršćenom iglom bez zaštite za iglu|04-07.1-611-58/10|25.09.2012|24.09.2017|25.09.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|NE|NE||||
L03AA02|filgrastim|NIVESTIM|HOSPIRA UK LIMITED Queensway Royal Leamington Spa Warwickshire,CV31 3RW, Velika Britanij|ALVOGEN PHARMA d.o.o.|rastvor za injekciju/ infuziju|120 µg/0.2 mL|5 napunjenih injekcionih špriceva po 0,2 ml  rastvora za injekciju/infuziju|04-07.1-4371/12|19.04.2013|18.04.2018|19.04.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L03AA02|filgrastim|NIVESTIM|HOSPIRA UK LIMITED Queensway Royal Leamington Spa Warwickshire,CV31 3RW, Velika Britanij|ALVOGEN PHARMA d.o.o.|rastvor za injekciju/ infuziju|300 µg/0.5 mL|5 napunjenih injekcionih špriceva po 0,5 ml rastvora za injekciju/infuziju|04-07.1-4727/12|19.04.2013|18.04.2018|19.04.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L03AA02|filgrastim|NIVESTIM|HOSPIRA UK LIMITED Queensway Royal Leamington Spa Warwickshire,CV31 3RW, Velika Britanij|ALVOGEN PHARMA d.o.o.|rastvor za injekciju/ infuziju|480 µg/0.5 mL|5 napunjenih injekcionih špriceva po 0,5 ml rastvora za injekciju/infuziju|04-07.1-4372/12|19.04.2013|18.04.2018|19.04.2013|SZU/Rp - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi; izuzetno se izdaje na recept uz napomenu, na receptu, da se radi o nastavku bolnickog lijecenja|DA|NE||||
L03AA02|filgrastim|ZARZIO|Sandoz GmbH, Biochemiestrasse 10, Kundl, Austrij|Novartis BA d.o.o.|otopina za injekciju/ infuziju|480 µg/0.5 mL|1 napunjena šprica sa sigurnosnom zaštitom za iglu u kutiji|04-07.9-853/13|01.11.2013|31.10.2018|01.11.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA02|filgrastim|ZARZIO|Sandoz GmbH, Biochemiestrasse 10, Kundl, Austrij|Novartis BA d.o.o.|otopina za injekciju/ infuziju|480 µg/0.5 mL|1 napunjena šprica bez sigurnosne zaštite za iglu|04-07.9-852/13|01.11.2013|31.10.2018|01.11.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA02|filgrastim|ZARZIO|Sandoz GmbH, Biochemiestrasse 10, Kundl, Austrij|Novartis BA d.o.o.|otopina za injekciju/ infuziju|300 µg/0.5 mL|1 napunjena šprica bez sigurnosne zaštite za iglu, u kutiji|04-07.9-847/13|01.11.2013|31.10.2018|01.11.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA02|filgrastim|ZARZIO|Sandoz GmbH, Biochemiestrasse 10, Kundl, Austrij|Novartis BA d.o.o.|otopina za injekciju/ infuziju|300 µg/0.5 mL|1 napunjena šprica sa sigurnosnom zaštitom za iglu, u kutiji|04-07.9-848/13|01.11.2013|31.10.2018|01.11.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA10|lenograstim|GRANOCYTE 34|Sanofi Winthrop Industrie, 180 Rue Jean Jaurés, Maisons-Alfort, Francusk|Sanofi-Aventis d.o.o.|prašak i rastvarač za rastvor za injekciju/infuziju|263 µg/1 viala|5 bočica sa praškom za rastvor za injekciju/infuziju po 263 mcg i 5 ampula rastvarača (voda za injekciju) u kutiji|04-07.2-9617/11|23.06.2012|22.06.2017|02.11.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AA13|pegfilgrastim|NEULASTIM|F. HOFFMANN - LA ROCHE Ltd., Grenzacherstrasse 124, Bazel, Švajcarska, Amgen Europe B.V., Minervum 7061, NL-4817 ZK Breda, Nizozemsk|PharmaSwiss BH d.o.o.|rastvor za injekciju u napunjenoj šprici |6 mg/0.6 mL|"1 napunjena staklena šprica (staklo tipa I) sa 0,6 ml rastvora za injekciju, sa gumenim čepom i iglom od nerđajućeg čelika  u kutiji"|04-07.2-235/12|21.07.2012|20.07.2017|05.04.2012|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AB04|interferon alfa-2a|ROFERON-A|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor za injekciju u napunjenoj šprici |6e+006 i.j./0.5 mL|1 staklena šprica sa 0,5 ml rastvora za injekciju u kutiji|04-07.3-2-2157/14|07.07.2015|06.07.2020|22.05.2015|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|DA|NE||||
L03AB04|interferon alfa-2a|ROFERON-A|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor  za injekciju|3e+006 i.j./0.5 mL|1 staklena šprica sa 0,5 ml rastvora za injekciju, u kutiji|04-07.2-3495/11|12.11.2011|11.11.2016|27.12.2011|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AB04|interferon alfa-2a|ROFERON-A|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor  za injekciju|9e+006 i.j./0.5 mL|1 staklena šprica sa 0,5 ml rastvora za injekciju, u kutiji|04-07.2-3497/11|12.11.2011|11.11.2016|27.12.2011|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|NE|NE||||
L03AB05|interferon alfa-2b|INTRON A|Schering Plough Labo N.V., Industriepark 30, Zone A, B-2220 Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|rastvor  za injekciju|1.8e+007 i.j./1.2 mL|kutija sa 1 penom, 12 igala I 12 tupfera|04-07.10-2697/13|22.11.2013|21.11.2018|12.12.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AB05|interferon alfa-2b|INTRON A|Schering-Plough Labo N.V., Industriepark 30, Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|rastvor za injekciju|3e+007 i.j./1.2 mL|1 pen,12 igala za injekciju i 12 tupfera, u kutiji|04-07.10-2698/13|22.11.2013|21.11.2018|12.12.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AB07|interferon beta-1a|AVONEX|Biogen Idec Denmark Manufacturing ApS, Biogen Idec Alle 1, Hilleroed, Dansk|MEDIS INTERNATIONAL d.o.o. Sarajevo|rastvor  za injekciju|30 µg/0.5 mL|4 napunjena pena sa po 0,5 ml rastvora za injekciju, 4 igle i 4 zatvarača za pen, u zaštitnom pakovanju, u kutiji| 04-07.3-2-719/14 |12.03.2015|11.03.2020|20.01.2015|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|DA|NE||||
L03AB07|interferon beta-1a|AVONEX|Biogen Idec Denmark Manufacturing ApS, Biogen Idec Alle 1, Hilleroed, Dansk|MEDIS INTERNATIONAL d.o.o. Sarajevo|rastvor  za injekciju|30 µg/0.5 mL|4 napunjene šprice sa po 0,5 ml rastvora za injekciju i 4 igle, u zaštitnom pakovanju, u kutiji|04-07.3-2-718/14|12.03.2015|11.03.2020|20.01.2015|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|DA|NE||||
L03AB07|interferon beta-1a|REBIF|Merck Serono S.p.A. (MSB), Via Delle Magnolie 15 (Zona Industriale) - 70026 Modugno, Bari, Italija, Merck Serono S.A. Aubonne (MSA), Succursale d´Aubonne, Zone Industrielle de l´Ouriettaz - 1170 Aubonne, Švajcarsk|Evropa Lijek Pharma d.o.o.|rastvor za injekciju u napunjenom špricu|22 µg/0.5 mL|12 napunjenih injekcionih šprica po 0,5 ml rastvora za injekciju, u kutiji|04-07.3-1-2952/14|25.06.2015|24.06.2020|25.06.2015|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|NE|NE||||
L03AB07|interferon beta-1a|REBIF|Merck Serono S.p.A. (MSB), Via Delle Magnolie 15 (Zona Industriale) - 70026 Modugno, Bari, Italija, Merck Serono S.A. Aubonne (MSA), Succursale d´Aubonne, Zone Industrielle de l´Ouriettaz - 1170 Aubonne, Švajcarsk|Evropa Lijek Pharma d.o.o.|rastvor za injekciju u napunjenom špricu|44 µg/0.5 mL|12 napunjenih injekcionih šprica po 0,5 ml rastvora za injekciju, u kutiji|04-07.3-1-2953/14|25.06.2015|24.06.2020|25.06.2015|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|NE|NE||||
L03AB08|interferon beta-1b, rekombinantni|BETAFERON|Bayer Pharma AG, Berlin, Mullerstrasse 178, Berlin, Njemačk|Bayer d.o.o. Sarajevo|prašak i rastvarač za rastvor za injekciju|0.25 mg/1 mL|15 bočica praška + 15 šprica sa iglom po 2,25 ml rastvarača|04-07.10-2893/13|20.11.2013|19.11.2018|12.03.2010|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB10|peginterferon alfa-2b|PEGINTRON|Schering Plough Labo N.V., Industriepark 30, Zone A, B-2220 Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|prašak i rastvarač za rastvor za injekciju u napunjenom injekcionom penu|50 µg/0.5 mL|1 napunjeni injekcioni pen sa praškom i rastvaračem za rastvor za injekciju, 1 igla za injekciju I 2 tupfera za čišćenje u kutiji|04-07.2-2763/12|05.11.2012|04.11.2017|07.11.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB10|peginterferon alfa-2b|PEGINTRON|Schering-Plough Labo N.V., Industriepark 30, Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|prašak i rastvarač za rastvor za injekciju u napunjenom injekcionom penu|80 µg/0.5 mL|1 napunjeni injekcioni pen sa praškom i rastvaračem za rastvor za injekciju, 1 igla za injekciju I 2 tupfera za čišćenje u kutiji|04-07.2-2764/12|05.11.2012|04.11.2017|07.11.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB10|peginterferon alfa-2b|PEGINTRON|Schering Plough Labo N.V., Industriepark 30, Zone A, B-2220 Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|prašak i rastvarač za rastvor za injekciju u napunjenom injekcionom penu|100 µg/0.5 mL|1 napunjeni injekcioni pen sa praškom i rastvaračem za rastvor za injekciju, 1 igla za injekciju I 2 tupfera za čišćenje u kutiji|04-07.2-2765/12|05.11.2012|04.11.2017|08.11.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB10|peginterferon alfa-2b|PEGINTRON|Schering Plough Labo N.V., Industriepark 30, Zone A, B-2220 Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|prašak i rastvarač za rastvor za injekciju u napunjenom injekcionom penu|120 µg/0.5 mL|1 napunjeni injekcioni pen sa praškom i rastvaračem za rastvor za injekciju, 1 igla za injekciju I 2 tupfera za čišćenje u kutiji|04-07.2-2766/12|05.11.2012|04.11.2017|08.11.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB10|peginterferon alfa-2b|PEGINTRON|Schering Plough Labo N.V., Industriepark 30, Zone A, B-2220 Heist-op-den-Berg, Belgij|Merck Sharp & Dohme BH d.o.o.|prašak i rastvarač za rastvor za injekciju u napunjenom injekcionom penu|150 µg/0.5 mL|1 napunjeni injekcioni pen sa praškom i rastvaračem za rastvor za injekciju, 1 igla za injekciju I 2 tupfera za čišćenje u kutiji|04-07.2-2767/12|05.11.2012|04.11.2017|08.11.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB11|peginterferon alfa-2a|PEGASYS|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor za injekciju u napunjenom penu |180 µg/0.5 mL|1 napunjena šprica sa fiksnom iglom, klipnim zatvaračem i štitnikom za iglu u napunjenom penu u kutiji|04-07.1-9363/11|30.05.2012|29.05.2017|30.05.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB11|peginterferon alfa-2a|PEGASYS|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor za injekciju u napunjenom penu|135 µg/0.5 mL|1 napunjena šprica sa fiksiranom iglom, klipnim rastvaračem i štitnikom za iglu u napunjenom penu, u kutiji|04-07.1-9364/11|30.05.2012|29.05.2017|30.05.2012|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
L03AB11|peginterferon alfa-2a|PEGASYS|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor za injekciju u napunjenom špricu|135 µg/0.5 mL|1 napunjena šprica sa 0,5 ml rastvora za injekciju|04-07.10-3412/13|23.12.2013|22.12.2018|23.12.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|NE|NE||||
L03AB11|peginterferon alfa-2a|PEGASYS|F. Hoffmann - La Roche Ltd., Grenzacherstrasse 124, Basel, Švajcarsk|ROCHE d.o.o.-ROCHE Ltd.|rastvor za injekciju u napunjenom špricu|180 µg/0.5 mL|1 napunjena šprica sa 0,5 ml rastvora za injekciju|04-07.10-3413/13|23.12.2013|22.12.2018|23.12.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AX|sok iz svježeg nadzemnog dijela ehinacee|IMMUNAL|Lek farmacevtska družba d.d., Verovškova 57, Ljubljana, Slovenij|Novartis BA d.o.o.|oralne kapi, rastvor|0.8 ml/1 mL|50 ml rastvora u smeđoj staklenoj bočici sa plastičnom odmjernom kapaljkom u kutiji|04-07.3-2-3465/14|19.05.2015|18.05.2020|30.04.2015|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
L03AX|sok iz svježeg nadzemnog dijela ehinacee|IMMUNAL|Lek farmacevtska družba d.d. (u saradnji sa Vifor International Inc., St. Gallen, Švajcarska), Verovškova 57, Ljubljana, Slovenij|Novartis BA d.o.o.|tableta|80 mg/1 tableta|20 tableta (2 blistera po 10 tableta)|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
L03AX|suhi istisnuti sok iz svježe biljke purpurne rudbekije ( Echinacea purpurea L.Moench)|IMMUNAL NEO|Lek farmacevtska družba d.d. (u saradnji sa Laboratoria Qualiphar N.V./S.A.), Verovškova 57, Ljubljana, Slovenij|Novartis BA d.o.o.|oralna otopina|46.5 mg/1 mL|staklena bočica sa 50 ml oralne otopine i plastična mjerna šprica|04-07.1-355-56/10|21.04.2011|20.04.2016|21.04.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
L03AX|metenkefalin, tridecatcid|ENKORTEN|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|liofilizat za otopinu za injekciju|5 mg/1 viala+ 1 mg/1 viala|6 bočica liofilizata i 6 ampula po 2 ml  0,9 % NaCl kao otopine za rastvaranje, u kutiji|04-07.9-5124/13|19.12.2013|18.12.2018|19.12.2013|SZU - Lijek se upotrebljava u stacionarnoj zdravstvenoj ustanovi|DA|NE||||
L03AX03|BCG vakcina|IMMUCYST|Sanofi Pasteur S.A., Parc Industriel d'Incarville 27100, Val-de-Reuil, Francuska, Sanofi-Aventis Zrt, Campona u. 1 (Harbor Park), Budimpešta 1124, Mađarsk|PHARMA - MAAC d.o.o. Sarajevo|prašak za intravezikalnu suspenziju|81 mg/1 viala|1 bočica praška za intravezikalnu suspenziju, u kutiji|04-07.10-1523/14|14.09.2014|13.09.2019|05.11.2014|ZU – Lijek se primjenjuje u zdravstvenoj ustanovi sekundarnog ili tercijarnog nivoa|NE|NE||||
